"β_hat_log_0","β_hat_log_1","β_hat_log_2","β_hat_log_3","β_hat_log_4","β_hat_log_5","β_hat_log_6","β_hat_log_7","β_hat_log_8","β_hat_log_9","β_hat_log_10","β_hat_log_11","β_hat_log_12","β_hat_log_13","β_hat_log_14","β_hat_log_15","β_hat_log_16","β_hat_log_17","β_hat_log_18","β_hat_log_19","β_hat_log_20","β_hat_log_21","β_hat_log_22","β_hat_log_23","β_hat_log_24","β_hat_log_25","β_hat_log_26","β_hat_lcc_0","β_hat_lcc_1","β_hat_lcc_2","β_hat_lcc_3","β_hat_lcc_4","β_hat_lcc_5","β_hat_lcc_6","β_hat_lcc_7","β_hat_lcc_8","β_hat_lcc_9","β_hat_lcc_10","β_hat_lcc_11","β_hat_lcc_12","β_hat_lcc_13","β_hat_lcc_14","β_hat_lcc_15","β_hat_lcc_16","β_hat_lcc_17","β_hat_lcc_18","β_hat_lcc_19","β_hat_lcc_20","β_hat_lcc_21","β_hat_lcc_22","β_hat_lcc_23","β_hat_lcc_24","β_hat_lcc_25","β_hat_lcc_26","a_bar_lcc"
-8.71333539699496,1.00063599423322,1.00297474295606,1.00218906887031,0.998867248892575,1.00445967127845,1.00535551788106,0.99833911293456,1.00893746468724,1.01174483376344,1.00338366947731,1.00119440558592,0.990114636605024,1.00845011793411,-0.00419259123568681,0.00890928374255302,0.00920258587929275,0.00483479663864352,-0.00478321229782022,-0.00105868560909942,-0.00189537376356658,0.00161097846369126,-0.000241258521068443,0.0091383904067471,0.0120011270200645,0.00951735460739369,-0.00471221750914323,-8.76304714249888,0.99833509234231,1.01907370504973,0.993102674536244,0.991450823010109,1.0132672821065,1.00310968250436,1.01542228097516,1.0210836872995,1.01979570884081,1.01628568056305,0.999414411439792,1.00003757907257,1.01282895019302,-0.00450304525683987,0.012993316142743,0.00454332716197075,-0.0107099869380657,-0.0198209121469511,-0.000443061679510789,-0.00642998489622505,-0.00233634507970358,-0.0143097240265762,0.00263652707524302,-0.00481155006711308,0.00631072251393676,-0.0142753621100578,0.0282929097253535
-8.69196246799804,0.999792243834254,0.997384085124779,0.997301463366045,1.00895557902911,1.0030715525605,0.999577626388498,1.00280784672306,0.99460882478507,1.00851910187229,0.997502583644968,1.00054194342789,0.995167451611535,0.996550518573498,-0.00313837461779083,-0.00253335067974618,-0.00450346435092102,0.00613097293777977,-0.00498380170657231,0.00761230573598222,-0.00422918524525807,-0.00256901926879524,-0.00268163511343205,-0.00139899416606139,0.00161332135982255,0.00367095869210354,0.000975175102517221,-8.70433222408084,1.00294688506187,0.997060523863401,0.998391111023628,1.00267149954241,1.00273525753596,0.992735260054895,1.01862319253956,0.989479019965504,1.01384102569058,0.996825852540654,1.01283578522429,0.996547069548096,1.00768037899058,-0.0160439397751987,-0.0024686211971366,-0.00764577221031835,-0.00399443362799004,-0.00258196250978342,-0.00361289931224489,0.000516725227342772,-0.00528217659942492,0.00300670812792834,-0.00799034688535972,0.00424764902173807,0.00724559487853906,-0.000871169903691245,0.0284886446474185
-8.70683794877874,0.997230032884081,0.997531714577433,0.994962016796408,1.00478649328135,0.992787765671687,1.01219680122613,1.00915881433653,0.998960530715624,0.995413193455795,1.00133184827469,1.00356216556988,0.996238240566818,1.00308750309122,-0.00440617383931535,-0.00466770684525947,-0.0101706533396729,-0.000491376566442893,0.00144788187626106,-0.00743307767940617,-0.00162931274492752,0.00570145677441899,-0.00812189484626067,-0.0144774236105332,-0.000732352009464824,-0.00238391349535066,-0.000138392364898608,-8.70395389369682,1.00003641655034,0.993337852998918,0.985400706930987,1.00487045882099,0.997502411625126,1.01069056700089,1.01388460205571,1.00886667081784,0.996109082499496,0.997316523663615,0.993845326919928,0.996988382053714,0.993289682629457,-0.00668379629337141,-0.0121443684693524,-0.00930591204987371,-0.000286177981592617,0.000493285558973183,-0.0179590851706574,-0.000186039182597691,0.00252667634093612,0.0159853366083519,-0.00629727064517397,-0.0140562309300547,-0.0106084309499751,0.00118306363892131,0.0284193173951262
-8.70895858911894,0.994878834088101,1.0096172602254,0.998707834567947,0.99697610497492,0.995327257138562,1.00459012561389,1.00020480801709,0.99877860819341,1.00956036112862,1.00491276710409,0.999958639669117,1.00486515625923,1.00525703857057,-0.00932094185991099,0.00345497073195843,0.00218661586600484,0.0087219596119635,-0.000263475194571386,0.00130401021174033,-0.00173198609101722,0.00923949660824593,-0.0118239172180168,-0.00283583173776698,0.00664151166594915,0.00755901488064479,-0.00580845599293304,-8.70099818571627,0.9864001118878,1.00661348749718,1.00601705807102,0.985025947032541,0.98940236754156,1.00696354940848,1.01042449800403,1.00567259314875,1.01099242025222,1.00283056667239,0.99434552602792,1.00245780157558,1.00736886897747,0.00883012806229949,-0.00340468888991058,-0.00213146110254763,-0.00665462236846884,0.00326972595329228,0.00634605983156257,-0.00706729777423658,0.0203955417782752,-0.0162653758382746,-0.0022599665295094,0.0129697163191765,0.000696536761419588,-0.00932960320823673,0.0283301083224011
-8.70441439099291,1.00842733033942,1.01495733522933,1.00855364339915,0.997985319915551,1.00226963678374,0.99560543988395,0.991222661179069,0.99974320138348,0.993508480048346,1.01350279990453,0.998021544674917,0.994005678955381,1.00009178675082,0.000913093182269743,0.00497075168537842,0.00537620996470168,-0.00441209859976395,0.0201631422222075,-0.00134803862205722,0.00487528716744532,0.00945832421843721,0.00282487456207223,0.00677969075703786,0.0058148130855266,-0.000809134153651575,0.0127841436505567,-8.66586625631279,1.00136146291022,1.01147063455836,1.00945286752656,0.999086751690239,0.989886495990966,0.980105101770555,0.975008799989016,1.01064665449089,0.995585755243228,1.00174289687829,1.00218132229844,0.989615341481111,0.999758401981568,0.00842730527996324,0.00632159986525645,-0.00731073041774935,0.00701224381123647,0.0141917934971159,-0.00462707585847637,0.0101224682112592,-0.0020847276102234,-0.00116528770948106,-0.00167978322064489,0.0147240733734339,0.00646147717877551,0.00445771523691783,0.0284762443719136
-8.68386319243804,1.01230847793958,1.00027642930384,0.99021509673697,0.994997191491202,1.00842491386263,0.993678208994878,0.999418127025819,0.995906243869095,0.995797701908504,0.98721445065935,0.998436649392279,1.00068032176923,1.00081932210736,0.00605339678030039,-0.00668270214695069,0.00995336449933732,-0.0059265043731192,0.00293340210903597,-0.0032523398383357,-0.00299665325358823,-0.00342353924506917,0.00209401365503799,-0.00914905767630562,0.00696680711555758,-0.00471229730049188,0.00689520026980373,-8.67125541362644,1.01083282060215,0.996672398599397,0.978298177380936,0.994906415858298,1.00738991674828,1.00059532776338,1.01219717079427,1.00320932860347,0.973715364490334,0.974781182911999,1.00014236695849,0.997320946863991,0.996198527302277,0.0153009859838501,-0.0058909327195999,0.00379551976021679,-0.0123749811841987,-0.005399338909531,-0.00574386078680494,-0.00273214732611913,-0.00178668010744117,0.0100624347649858,-0.0183947991213266,-0.00116002719251862,-0.0172880547275414,-0.000505281509615558,0.0283252725792438
-8.68604748698006,1.00587338731699,1.00221604387426,0.991245326913602,0.997262591580742,1.00354876232421,0.999576439860248,0.987332062066789,0.991565850573658,1.00175895707373,1.00593147494708,0.996116778968411,0.99598974431255,0.998143579604222,0.00255593771771642,0.00236109176689694,-0.00369490022641703,-0.00685331815312819,-0.00352016897292046,0.00548891403641135,-0.00823146427009976,-0.00283786686546526,-0.0102421155235317,-0.00541863260540845,-0.00217977938485445,0.0059254410248655,0.00685853806646659,-8.71683170008107,1.02316397816256,1.02189043954996,0.99696249176837,1.01477515728659,1.006670251897,0.991536546636834,0.999512655907307,0.989285439123168,1.02007789153235,1.00083733742338,0.9868149341027,0.989527414024809,0.998687301109756,0.00305341222086998,0.00648209962946882,0.00556269826239584,-0.00146562121671104,0.00383074650176648,0.0111412386542034,-0.0128674394395784,-0.009389211919913,0.00876255932779911,0.00015223729601506,-0.00328585301736068,0.0248344063093038,0.0104068804083291,0.0285250920283604
-8.71611966380013,1.00768326828913,1.01219717305454,0.998285752840075,1.00121506109146,1.01179972265826,0.986659880176584,0.995543718399739,1.00888645821011,1.00355661368819,1.00170458254628,1.00487158424886,0.999047970796995,1.01192670795844,0.0056594472166567,-0.00544101550714869,-0.00804636248967126,0.0039305097367173,0.00220934859588531,0.000591904078845773,0.00611788410685484,0.0065814728268689,-0.00398942914070069,-0.00341019358350937,0.0041547711423941,-0.000991177957855294,0.000328252525961292,-8.76981335813088,1.01216066672383,1.01958829122835,0.999754202444593,1.00471259549654,1.02573592857575,0.999470332263304,1.01579015154402,1.01333831343097,1.01628177463418,0.9997510059712,1.01165040008711,1.01066225909674,1.02135555788889,0.000878561687076961,0.00946467221688534,-0.00232777868808817,0.0139619043504923,0.00675701845785189,-0.0101542255896302,0.00118752256657015,-0.00794307575015637,0.0011646061353941,-0.0117059497331744,0.0154292397337348,0.0104362683376715,0.00533828039383145,0.0283070299380593
-8.68252798749815,0.996484969659172,0.993740133095005,0.991469097422724,0.998161094420168,1.00656130832435,1.00002033068162,1.00037404326304,0.995890885537523,0.996109811032561,0.999783974768664,0.991227212856347,1.00111987324076,1.00450473927553,-0.00380538940000509,-0.0113744349662687,-0.00341920071490637,-0.00890800914978573,-0.0104988724378159,-0.00831695642590109,0.000975699721475384,0.00124153309946192,-0.00613250775389346,-0.000578772634530454,0.00760172812680617,-0.00492969395040053,-0.000738382459560992,-8.61380583680964,0.978239086754808,0.998495930455812,0.989413254413335,0.981584988732754,0.991482810113499,1.00054075765307,0.992779197359696,0.992694410698394,0.98693294395502,0.993406804034337,0.972841705894659,1.00132592589157,0.990837727517376,-0.00231855494385549,-0.0227185312937964,-0.00630114207822348,-0.0223550307034062,-0.0172952743683184,-0.00537431168344846,0.00624957649153703,-0.000678037598555467,-0.0150662968225562,0.00800526149159824,0.0174485073845,-0.000130532926897103,0.0033627691513325,0.0286249981520014
-8.69967632093036,1.00162454263047,0.999902310929407,0.996973300178483,0.996511122325779,1.00178973849025,1.00070059581511,1.00044904463653,0.988768291286285,0.999253567652993,1.00163892394975,1.0003554545549,1.00968280101045,1.00337440055842,-0.000654946951946471,0.000242361583127233,-0.00396772863595881,-0.00639909653246082,0.00186435824244143,0.000660525940232845,0.00369860109142661,0.00044360725835796,0.010181982729596,0.000500955674401566,0.00605681041791393,-0.00574691045151622,-0.000930182305678628,-8.73109739982734,0.993300369634298,1.00746090911815,1.00883347583521,0.999669001387109,0.998634046025396,1.01644499469617,1.0070346031878,0.984301912831759,1.00780651548123,1.00379191681923,1.00249958502297,1.02121461689968,1.00553310693765,-0.013043248636871,-0.00200564844379287,-0.00885151349191864,-0.0251660192315633,-0.0134431415740091,-0.00873491873735375,0.0096237999984304,0.00641628302645219,0.0141620410564259,-0.00670209714302605,0.0122174357720655,-0.0100864685136619,0.014005029636025,0.0285730047138285
-8.65798228910849,0.995470325328426,1.00126278958299,0.994789013311514,0.991112136308032,0.998001238935531,0.990828772833653,0.99243199341173,0.985597770206598,1.00068971943437,0.985844686806248,0.999674757132899,0.988231846565549,0.995342883542271,-0.00892772013373749,0.00216890113165474,0.00887234460070616,-0.00641183657963552,0.000203765248674172,0.00134413691101845,-0.000334292603574193,-0.0106999519440783,-0.00125762747773735,-0.00372354281422986,0.00743969096667069,0.00479329171118089,0.00224609967416179,-8.67727598043672,1.00149108302289,1.00413751549336,0.994770108004587,0.994316927972329,0.993556358374757,0.984637829159708,0.98418565299778,1.00340717850971,1.01227008148433,0.982387512462464,1.00625760414122,0.991472693230473,0.993692991811213,-0.0194988787389142,0.00777021097079243,0.0147998654618522,6.63135278204628e-05,0.00649126031839744,-0.00481836078761964,-0.00331217827260053,-0.00403478399168463,-0.00200869581426679,-0.0186909238727107,0.00992754997466584,0.00958267699130008,0.0011775913967769,0.0286902345246805
-8.71899715665385,1.00473640995483,0.996101815498901,1.00631840267176,0.998742451095839,1.00687878322983,1.00427175874141,0.99332320083546,1.00360593933839,1.00648811376746,1.00117068138732,1.01306804625606,1.0053168713788,1.00379918918947,-0.00238439388042817,0.00707553289156822,0.00382162473027046,0.00579669324181313,0.00589482956252646,-0.00837576514218225,0.00520382227649612,0.000150022265039653,0.0114216288223353,0.00484448266983877,0.00344842177127309,-0.0102388968979653,-0.0073844542950532,-8.7250286630969,1.00647211650807,0.989017433425791,1.00506765356876,1.0010092482245,1.00509891162791,1.0073704902933,1.00175107491529,1.00829498635521,1.01436979044028,0.995291354188916,1.02133287833417,1.00607918611611,0.991658619737755,0.0024109809236498,0.00581306007195684,-0.00232245214511823,0.00571137936806004,0.0160760411059685,-0.0123277930566715,0.00600834634444892,0.00703619633697743,0.00973460276739011,0.00589231064070459,0.00431370483043574,-0.0156419635713335,-0.0146760225755363,0.0283673451179013
-8.73087865494225,1.00661132818052,1.00104350527587,0.999936696198231,1.00263693813555,1.00578129338359,1.00349530416593,1.0043111982218,1.00074707750008,1.00018140401326,1.01520705402407,1.00260409892192,1.00855486549428,1.00300618041639,-0.00615996114682188,0.000268087127896089,0.00592421662665503,0.00363574560206492,-0.00662432296378079,-0.00342121626433117,0.000695528622911177,0.00401382303923081,-0.005811573799957,0.00957087413266773,0.00244637667087842,-0.00316185494454548,0.00926608545766178,-8.7673342387003,1.03065045383933,1.01341483165957,1.00952952247309,1.00324134971853,1.00597139187029,1.00644252619946,1.0125703301354,1.00044925253576,1.00178109033093,1.0072231243259,0.998942185021512,1.00653372514136,1.00876733150912,-0.0144349278354918,0.00302797141529903,0.00188390433997322,-0.0027295740220072,-0.0107830461725624,0.00653863791153586,0.021414737173254,-0.00127489138722267,-0.027917516155139,0.0101615464411194,0.00311620805148574,0.000674535361530301,0.00594569767916191,0.0283740714179749
-8.69765734906466,0.990789530663345,1.00356905082189,0.995541434216051,1.01126055329061,1.00506875182855,1.00344598190861,0.999836315817933,1.00016322762567,1.00353552205449,1.00740356425227,0.995938204639193,1.00059980527221,0.988305764559668,-0.0064086134156716,-0.00321271970701435,-0.00104953741240667,0.00128829121821178,1.07134337266413e-05,-0.00469544072541108,0.000758122979285069,-0.010450939001803,-0.00143831400052501,-0.00626634932988771,0.00155621575088161,-0.00814600363990478,0.00109138478183602,-8.6944135385592,0.997394259088983,1.00551720416183,1.00476508687741,1.02500592730037,0.997863242154238,0.997840189319724,0.996840308394351,0.997178030842042,0.993296623151471,1.00267767955536,0.988914533133434,0.995682867988147,0.988432288484188,0.00604084078828588,0.000761955794098644,0.000909442901380703,0.00736697397240426,-0.00687103849914985,-0.0195352547037099,-0.00386185709850191,-0.00254266542960575,-0.00350841038733838,-0.00044274297861811,0.000443668215557514,-0.0124539944969022,0.00489928783384663,0.0285301012567403
-8.68029232842587,0.98951904892472,1.00180898344194,0.993826138712081,0.99214922078619,1.00181841562116,1.00672282465144,0.994085855521648,0.998689838431329,1.00165139695929,1.00417429806412,0.999976472218658,0.998447339322535,0.990933859693966,0.00687662896545105,0.00389146249808582,-0.00430236246239741,0.0102449313448135,-0.00762572352499523,-0.00145979500144128,0.0038469607561239,-0.0016728207365232,-0.0118186836857568,-0.0026018191181733,-0.0122475564878094,0.00133509131221249,-0.00863220159615277,-8.69159164403632,0.982017499436074,1.0028845525502,1.00227233311053,0.98570768333897,1.00394034389619,1.00293895994842,1.00030664034282,1.0097212150842,1.00523783076941,0.999888515740554,1.00345095201086,0.989116973701907,0.982534844993796,-0.00413505434220183,0.010505747027833,-0.00512131986223743,0.0156601898472073,-0.00666784900033397,0.00494058939968553,-0.00411841613645338,0.00235224817188436,-0.00768087883589875,-0.00684703118949397,-0.0267089412990063,0.0238613577374862,-0.00484567326758235,0.0285239400290963
-8.7026085453626,0.994963296387255,1.00457781085967,1.00408571718797,1.00871301805518,0.989472210162674,1.00492218186771,0.998604932570327,1.00279183797242,1.00310661012389,0.995710447203902,1.00008066772489,0.996747638790303,1.00768611912928,0.00673606182034947,-0.00331845206525863,0.000314130254141603,0.00306461539443272,0.0041348220349098,0.000472868944753458,-0.00280556076546193,0.00583568778328873,0.000671092602743456,0.000388570337126791,0.0028516461482307,0.00718359029254701,0.00683146005074771,-8.68405764241666,0.991877548227567,1.00861872520387,1.00743241054684,0.999268098246258,0.984530566275065,0.995504165206804,1.00989007573955,1.0123706259133,0.980468494471631,0.988415637069266,0.994527529656283,1.00116557966462,1.01036046386008,0.0075795019917878,0.00737123670326784,0.00159218676330496,0.002867802568635,0.00376843713839667,0.00520211726904239,-0.00539847412901165,-0.000496317389999938,0.00837024825557325,-0.000805056341440033,-0.00295232216242699,0.0220151671208202,0.00566741527474872,0.0286011180241096
